MessageId,NaiveBayes_Suspicious_Level_0,NaiveBayes_Suspicious_Level_1,NaiveBayes_Suspicious_Level_2
12196,-0.54959834,-12.564232,2.3931484
214801,0.31878334,-0.78553826,-0.97165775
40777,0.33804616,-0.46050873,-2.2474585
214795,0.4748915,-1.3716892,-1.0351276
168629,1.1976366,-1.9040406,-1.6079478
122262,5.858186,-6.9490457,-5.802379
15215,1.1164696,-2.3382213,-6.675636
209014,0.29397935,-2.9702892,-1.0252194
12091,10.662427,-8.979889,-9.591393
19694,1.7988601,-6.883698,-4.7927766
209005,8.430231,-8.723402,-5.93034
122198,1.4520156,-3.5836952,-2.4765358
168568,5.9261236,-15.45284,-14.2431555
15692,-0.61852336,-1.9405657,-0.6208689
208256,1.3021061,-0.38434985,-1.8594184
10561,2.3566942,-1.671103,-2.2780306
214842,1.1341975,-3.6277053,0.4464621
208963,2.1145744,-1.8923255,-3.0723317
208992,1.9173704,-2.464774,-1.4533405
168596,-0.3786931,-1.4339417,-1.6002815
15597,1.4473473,-1.3617662,-0.81739116
49274,-3.3323627,1.3922613,0.27448106
208955,0.8543618,-0.72322637,-7.5917573
50438,-1.1143275,1.6347687,-4.3996224
48938,4.6597843,-3.090576,-7.5715604
23183,-0.013392806,0.23547268,-0.3857525
208246,2.3011572,-2.409137,-2.2050762
49298,-1.215364,-1.2355415,-1.2633622
208257,-0.42963648,-0.49793148,-0.68799305
12094,1.0176162,-1.1770945,-3.261078
51868,0.71291953,-0.3175497,-0.9689547
15664,1.1524343,-3.3379803,-1.4378991
214886,1.0887382,-0.712654,-3.2023358
51859,2.4574459,-3.8900025,-3.632325
208982,3.1534019,-2.2840664,-3.1817887
65791,0.11156255,-2.658937,-3.1662526
122243,3.2791846,-6.0859437,-3.5927215
46478,1.5432457,-0.4036213,-3.8098435
19605,2.7230637,-1.5855787,-3.6007755
48943,0.32508776,-2.569063,-1.9210398
214857,1.4712436,-0.29267758,-4.093784
51856,0.73466766,-0.75925297,-1.5263956
122220,3.1817346,-5.454916,-5.419033
12088,0.41863385,-2.3988497,-1.5966194
12085,1.3356762,-0.18253201,-2.626996
36536,-3.8092008,3.5194743,-1.8805563
16229,-3.4065022,-3.4369097,-8.497284
122173,-1.4154756,0.7440694,-5.68081
168606,2.1764793,-0.8101729,-1.8446147
122241,6.7189503,-7.4556713,-7.5615892
12195,-0.722669,-7.0107665,-3.2692437
208395,0.9770737,-0.5548011,-1.2873356
208244,-0.40552294,-4.5669174,-3.8922253
65797,1.3396239,-2.4326456,-0.27341816
23170,6.3512764,-11.377225,-9.22011
6347,1.232887,-0.5300917,-1.8196251
6711,4.903832,-6.306998,-7.544898
34797,1.3102796,-0.55371124,-1.5523288
31637,0.31561184,-0.6617608,-0.46876293
208212,1.7369089,-3.2773085,-1.2961112
10562,0.2624102,0.12322777,-0.8745198
12189,-0.4874859,-1.3289677,-1.0075616
49266,1.1243209,-1.1623619,-1.3876994
19700,2.2171302,-1.2929094,-1.8211815
23168,1.3616548,-0.55230135,-1.2206336
34801,6.1003323,-22.721546,-12.048484
49277,1.8883106,-4.721773,-1.7382271
34805,-0.36259544,-5.344541,1.6124952
10550,1.4613092,-0.20964137,-2.424796
47442,0.103985846,-2.535441,0.3108446
49261,6.2179074,-4.7727566,-8.554694
214779,1.0401813,-0.7517781,-2.0570867
208250,3.2732463,-3.3183327,-2.6652899
208969,2.3666184,-2.3563302,-1.8705733
214864,5.0111,-5.0756497,-3.0183806
214866,2.1973128,-3.1078098,-1.6601732
34800,-1.1197237,-13.325689,-9.123575
122176,-2.3165202,-2.913694,1.5135429
36520,0.95516765,-2.3289468,-7.918749
168628,-1.0276597,-1.7694536,-0.2570637
214884,0.27389854,-2.2766325,-1.0415136
31651,-0.87039614,-1.2692641,0.05377978
208280,0.068603694,-3.6016142,-1.4695816
46523,1.8274034,-1.1346499,-1.7102869
49287,2.7203927,-2.9254153,-3.0014577
48937,0.7320175,-2.2399075,-3.3226798
209031,2.9925308,-3.285935,-2.8003492
122271,3.3325284,-3.4883997,-5.5305448
15677,0.06291488,-0.30576652,-0.9098085
122172,1.7858173,-4.9697633,-4.2852902
122197,3.2056167,-5.831186,-3.547307
47452,2.5093436,-1.5880437,-2.1918297
209009,1.6812743,-1.2215067,-1.6055069
49283,0.69828415,-1.1579103,-4.0793567
47469,0.020891905,-0.7060226,-0.27900577
34795,5.475425,-4.788948,-4.781673
46521,1.2102606,-1.1738342,-1.5886743
23176,2.9652224,-3.1359138,-1.708848
40774,1.3652469,-0.6317591,-2.553406
48966,0.7207804,-0.5927865,-1.7546608
47443,-0.809235,1.4601494,-2.4584491
6158,10.8728285,-14.713258,-7.4254208
209092,3.392299,-2.8969765,-4.8245654
40773,6.815554,-12.211157,-7.9835386
46494,1.538697,-1.4827572,-1.9129496
12193,0.07207137,-3.8508794,-0.9589223
51896,-0.07224828,1.2590741,-1.2446387
50440,0.7339346,0.108258285,-3.998247
214873,0.46297398,0.17050168,-1.8097863
122207,6.8368735,-9.385047,-10.517735
122274,3.7671041,-4.5287895,-3.0769188
5889,1.1443603,-2.3356826,-0.8523073
15687,-1.8393538,-1.3042641,-0.9492222
10564,2.327012,-1.272203,-2.7451172
48962,0.6730155,-0.28553686,-0.58847165
15679,12.097798,-21.264074,-12.078109
5875,12.653832,-10.76521,-14.041133
47444,0.4524897,-0.08173796,-0.529341
214800,0.7746189,-0.25890502,-1.1950686
11789,4.4530582,-1.9144644,-6.0311627
209010,1.7412881,-3.420459,-7.692205
208400,2.713444,-3.6500714,-1.0328755
12787,3.873546,-6.033945,-8.190845
46501,1.1460116,0.48120797,-3.428636
208201,1.1007675,-0.49771115,-1.7767904
209073,0.767413,-2.2960536,-3.5184257
208965,1.3728203,-0.74687403,-4.497621
31646,1.0289931,-0.3237431,-2.9252791
122231,-0.46040285,-6.77168,1.8033855
48939,3.8682244,-4.2012978,-5.90634
34809,0.9322205,-2.8483522,-6.4962716
122258,-0.031032622,-1.5836283,-19.964672
15595,1.3216145,-4.0661454,-5.4463296
10551,0.5497902,-1.4405923,-0.67562926
122165,3.104824,-4.7721915,-3.1717012
34826,3.3173363,-8.90169,-10.96656
168618,-0.1626674,1.2207453,-2.6878362
209072,1.6432018,-1.4679396,-1.8335717
122234,2.3267417,-8.698679,-7.9848127
168582,1.331265,-0.8523768,-2.427981
208962,2.8882172,-2.822677,-2.462832
6721,0.4552187,1.8172727,-12.73447
208420,-0.2750929,0.07000662,-1.7391083
214867,12.904889,-19.475391,-10.421244
168658,1.2704844,-0.24571013,-2.0475297
168637,1.2502606,-4.4002056,-0.025940716
15688,2.181745,-2.249689,-4.888474
209078,0.9215163,0.30778122,-3.4174335
28351,1.0710888,-0.31324965,-1.5955443
208370,3.406553,-5.141548,-1.541016
208230,1.7138352,-0.8585662,-2.6203058
209018,3.4129949,-2.7402163,-4.336171
208331,1.5365486,-1.1666293,-1.2881671
122273,-0.079631925,-2.4817393,-1.9889696
48948,3.6130528,-3.7966878,-3.7827055
23173,2.7123594,-2.947746,-3.440784
46483,0.17370135,-0.091168255,-1.413299
46511,1.5612361,-0.34144574,-2.9225492
208978,3.7112346,-4.393274,-8.9644985
15681,2.3710856,-1.7057128,-3.3220553
34802,0.12718785,-0.97663957,-0.20464376
46508,1.485793,-0.84158605,-3.1684046
168615,0.9866129,-4.3248286,-3.8704467
51860,-0.016085863,1.271187,-3.105779
214783,1.106746,-1.2333469,-1.4294293
122259,2.036679,-3.8339224,-2.9921377
10132,5.0111,-5.0756497,-3.0183806
51890,-2.4751463,1.5468665,-3.706443
208351,-0.65790844,-0.93667823,-1.2792923
34796,1.1165619,-1.7162439,-0.7499578
168610,3.5458636,-6.9655337,-4.8680143
208298,2.3367848,-2.6313698,-2.9151754
214846,2.3554993,-2.569458,-2.8093808
46481,1.1579139,-1.1014034,-3.6711438
208981,-1.2731483,-1.0329744,-1.7944505
209060,0.20618981,-0.27695948,-1.0340315
49272,2.6833587,-4.4704375,-2.690307
51897,-1.1429272,1.6198319,-2.1597772
209074,3.3886752,-5.944591,-2.5893266
49314,0.8709289,-1.5241412,-1.2191012
168532,0.67121446,-1.0773842,-1.5835297
5878,3.5113378,-3.9192066,-8.056446
208324,2.671064,-2.854352,-1.1089058
214875,1.4505782,-3.0683472,-2.442259
28360,4.028507,-7.2866693,-4.694696
122252,-4.719896,-0.34733444,-4.847679
168569,-1.3667364,1.0222355,-0.8907614
122246,4.9525285,-6.4909377,-3.3191156
34821,0.6355634,-0.81448144,-1.0991118
208410,2.6530323,-2.713488,-2.2721367
6710,-1.2124796,1.5355933,-7.333339
122201,1.1911097,-2.8517432,-1.4416864
168533,-1.7553732,0.12680191,-0.43242416
168585,1.908409,-2.7717881,-2.3758407
209081,0.34988356,-0.89324856,-3.698984
171683,0.64529854,-0.94273436,-1.072732
209026,4.581219,-4.165407,-7.8550534
122204,2.2741778,-6.925676,-3.9130087
40763,-1.2139112,-17.003557,-7.916468
214789,1.1648703,-1.8788372,-0.93338645
19600,-1.2421933,0.79601675,-3.06497
48935,1.9249,-3.7821248,-3.425784
208394,-0.48191,0.834644,-2.37365
208234,-0.33771867,0.97047514,-1.6025066
208375,3.1859093,-2.3451421,-3.6085649
208999,0.66306424,-1.8984191,-2.2459521
208967,3.6099138,-6.0870023,-3.8980331
214823,2.042029,-2.9001346,-0.98517084
208956,0.85637796,-0.47092563,-1.9367166
40766,0.39928514,-0.62873846,-0.29056078
46500,2.618615,-1.2750279,-5.3595414
12095,2.442253,-0.9270442,-4.2290883
168572,-0.23362565,-7.6977005,-1.6544759
19693,4.6465163,-11.083226,-10.82367
122222,3.1043644,-4.0033526,-4.0893545
208216,1.4670193,-1.4634829,-2.2908602
10552,-0.5154196,-5.2187843,-2.4504483
51887,-1.3218273,0.85763407,0.026332676
40784,0.33560246,0.75293994,-1.736187
49306,0.15089715,-1.8311033,-1.103263
24175,1.7872492,-5.4093246,-0.14247194
208260,1.5925863,-1.2753633,-1.3606305
6155,2.992322,-6.4412155,-4.1583643
15492,3.1012404,-3.7498221,-1.0056138
208380,0.013416529,0.47481203,-2.3683832
208971,1.2582703,-1.2362518,-1.3283589
31634,-1.7858422,1.3054415,-5.508206
6724,1.3717232,-4.6897807,1.5376
34829,1.9142407,-9.877675,-2.9400327
214791,1.4670193,-1.4634829,-2.2908602
208389,1.2410073,-0.40573737,-1.5251362
48952,3.7615182,-5.355132,-2.563472
49317,-0.46721566,-2.199894,-0.015997887
208207,3.2993827,-3.0872896,-3.1450107
20513,-0.14613545,-0.31150764,-0.7929058
12191,8.802387,-14.641545,-8.083107
208194,2.1952481,-7.752254,-3.3477526
208225,7.379489,-13.229767,-10.537502
23182,1.0147576,-1.449419,-1.3035619
168523,6.702872,-2.8403955,-21.90654
168577,0.9174177,-0.8514735,-2.0187836
51894,-2.1897964,1.3841587,-0.7336723
122196,4.8008995,-7.4003773,-7.520307
168526,0.7240863,-3.057988,-2.7599616
34811,3.589427,-8.28157,-5.4095573
122171,-0.547215,-9.160502,0.0020633936
65812,7.5268126,-9.264076,-3.294123
122209,6.681759,-10.389528,-7.557321
214835,1.6954272,-1.2990294,-3.005602
214775,2.1542077,-4.6255383,-3.6966572
208237,4.5495696,-4.4182115,-5.9123306
168646,-2.2734764,-3.2516031,-0.82993996
209037,7.8780384,-7.1650767,-9.307537
208297,0.47786844,-0.3773327,-0.72219336
15211,5.5176883,-4.666193,-8.200321
65790,2.9540503,-10.535774,-1.0085824
46498,0.014502168,0.058007352,-1.3332577
51867,0.73260164,-0.3212832,-0.46056488
168601,2.1071308,-2.1549509,-3.3029006
208392,1.4132798,-1.3186226,-1.4028962
36565,2.796206,-2.730605,-2.5070853
208974,2.7186713,-1.9879274,-2.5179608
11778,0.4571274,0.02646666,-3.4971485
49282,-0.06936532,-3.4810684,0.039800167
208353,14.179935,-19.130438,-8.998327
208251,1.717077,-1.7375767,-2.4199333
48950,1.9352541,-5.301341,-6.512717
48933,-7.2939463,1.0343194,-4.687309
168570,0.32594165,-0.88338345,-1.0755023
208290,1.1719594,-1.7480868,-12.31973
15212,0.6290865,-1.6229881,-1.8667381
51902,-0.24129093,0.24632525,0.00019162893
209013,2.059763,-2.6320193,-0.914217
12784,3.2757125,-4.959887,-6.111819
19606,-5.4369097,-5.3871636,1.31317
122236,0.8913126,-2.0871706,-0.10112727
168639,0.08472997,-0.19349682,-1.3871686
168534,-2.580211,2.1566951,-1.6652744
4248,2.6130695,-9.723953,-10.2044735
5888,1.544987,0.00358174,-3.7023478
209000,1.5863189,-1.7176096,-2.097116
208952,0.43070912,0.04269793,-1.7327085
48925,2.7087386,-6.13706,-4.042803
31633,4.7715583,-5.1401496,-4.210125
65818,1.4884598,-1.8693072,-4.9907317
65795,0.72632086,-4.400272,-1.8399537
46482,1.5074365,-1.2837963,-4.2835126
168579,-1.076775,1.1540813,-3.9269814
122208,1.655309,-3.1005006,-3.4434083
208402,3.2924085,-6.1390867,-4.59701
208391,2.4812145,-1.5775312,-2.6513762
7635,-1.8145676,0.08942973,-0.22310203
214847,0.4922949,-0.2722411,-0.8122827
168578,1.8881695,-2.0645425,-1.2307838
65814,3.015255,-4.566832,-7.1729326
46522,3.0326705,-2.5652695,-5.3091235
65817,4.718341,-6.4622836,-6.379574
12194,9.251791,-17.249762,-7.0032945
214887,-0.60926795,0.4892689,-2.1177871
51918,-0.48259604,1.2720014,-2.0355537
47453,-0.97866416,2.2369058,-6.8988485
122187,-2.4056816,1.5050583,-0.9353416
6716,6.102737,-5.7714057,-4.39648
208953,1.5241327,-1.6300312,-2.7500658
208232,0.40522128,0.58414763,-2.5718472
36573,0.78063595,-0.4560193,-1.1027172
208414,0.898103,-0.29644486,-1.3584919
208341,-0.94654965,-2.1264176,0.056628466
15598,1.1142468,-1.5323606,-0.8327302
48968,3.253387,-2.5918374,-4.4844775
3882,1.5929854,-1.4627621,-6.8955035
48957,-2.1746738,4.5777593,-6.8658633
214850,-0.28167534,-0.85108,-0.38878515
168643,1.0864415,-1.1682407,-3.870754
208986,1.3793625,-0.9792018,-1.9152942
122168,1.3782628,-0.65688086,-1.6101127
208325,4.621218,-6.2917066,-6.9401374
214781,1.3455461,-1.039858,-1.5118572
65778,8.087191,-7.4115667,-10.010554
214833,0.43002713,0.6570735,-2.6611972
208221,0.44628465,0.003568165,-1.0439703
208355,2.3590713,0.0721714,-9.643286
122203,6.5598836,-7.1002784,-4.245045
46479,3.829955,-4.948332,-4.581642
208416,2.5025814,-4.244349,-2.3679926
34789,-0.4607203,-10.596116,-4.424435
208948,2.7817178,-2.7284555,-3.7551243
168522,1.3957412,-0.78672034,-1.811734
34817,0.6590278,-1.1289383,-2.3705022
209021,1.0022283,-2.7248895,-1.6153395
46505,0.9705217,-0.71888906,-2.0381947
40781,1.2665321,-1.878448,-1.074491
34820,2.2782798,-2.7416518,-2.5345266
208226,0.5549083,-0.5206597,-0.6746506
65813,3.1985822,-6.0691714,-3.2529998
208220,2.170503,-1.796449,-3.6141748
208348,0.75984156,-0.38257837,-1.6603625
168521,7.6222873,-10.793877,-20.094051
214836,3.3085656,-3.77265,-2.5990617
214843,3.284182,-1.0760525,-4.3944383
47449,-0.8285812,0.44790202,-1.9645181
214815,1.2986591,-0.22253522,-2.024629
208430,0.7933563,-3.4549375,-1.2265097
208357,2.896864,-2.0880947,-4.8485713
208995,2.5917723,-3.9416957,-2.8531294
208951,2.2633345,-1.1129063,-2.5757165
122265,0.6573143,-0.604717,-2.9116685
4250,3.5188966,-14.751805,-14.126931
168607,2.603484,-2.289949,-1.34516
122186,-2.3312361,-0.17469268,-3.8231728
168527,2.115518,-4.8403926,-5.777018
48936,-1.7769852,2.0786164,-3.0708916
5876,0.2624102,0.12322777,-0.8745198
31645,-2.9319148,-1.2122315,-2.4481165
209069,2.5472164,-1.4925108,-1.6656473
122233,-6.2088943,-3.0496094,-6.660753
48963,1.1100423,-1.5681325,-1.501678
122212,-0.29676807,-2.4526083,-2.4256015
209015,3.6620736,-5.119198,-4.825921
208269,5.706468,-9.395193,-4.229882
40762,-0.50453424,0.3006165,-2.0141606
65781,0.71024406,0.22665244,-2.1484246
209068,1.2785354,-1.1290119,-2.3107147
168632,1.7339295,-5.4132905,-1.4198042
15689,-0.39906895,-2.041934,0.013037562
214889,3.1533935,-2.731033,-3.7193525
208439,0.6448392,0.0039680228,-1.3533967
214796,1.0146952,-1.7566111,-0.5947484
6712,2.239444,-4.277704,-3.0074031
36524,1.1378318,-0.40723515,-1.3916626
214841,0.8360865,-0.29752192,-2.82191
209051,10.470961,-12.373415,-8.965807
208942,1.6105899,-1.9108942,-2.073896
28350,-1.3081368,0.06716626,-3.0950968
17286,3.2643101,-2.0660903,-3.39281
168584,-1.1346326,-2.3451247,-0.14639255
65819,3.9193938,-3.3846812,-8.2008
23164,2.8799007,-4.386931,-2.2660716
214837,-0.9049835,-4.0528946,-0.9542643
5879,2.4978037,-13.720212,-3.8776727
208284,-1.5451639,0.4023394,-1.5256441
6162,-0.12257975,-0.9378131,-4.6619883
47441,1.4109443,-1.6939425,-1.3496368
24169,4.9809523,-4.8914256,-7.5606294
46520,-1.7941573,0.5348448,-3.483454
122239,3.4143846,-4.10199,-3.1212885
49255,-1.7133317,-0.85675305,1.6270013
122213,3.7169983,-5.428497,-9.758936
49248,-0.57179725,1.5124482,-2.3161175
122183,-3.020769,-1.1934832,-7.9807835
122200,1.6610113,-7.388824,-3.7830477
168656,3.3358722,-1.641856,-2.9178152
209055,3.9164217,-3.704003,-2.2266326
7636,-0.18821186,-0.88834554,-2.6504216
214818,0.71333104,-1.324409,-1.9738038
40761,13.9733715,-28.072653,-15.13835
214810,3.2644749,-2.6522036,-2.627015
208417,-0.90110004,1.2112175,-1.7741821
6718,6.079119,-4.1223464,-6.5682354
208436,-0.025508046,0.78747874,-1.9919271
23165,2.2149663,-0.7125441,-6.472574
208254,1.1496885,-1.5680027,-7.080867
28358,-0.70462906,-0.7265857,-0.3360554
208271,2.901472,-5.0849943,-3.8210745
168617,1.0267065,-0.6655019,-0.8602016
48944,2.928251,-3.8948848,-3.235592
208283,1.3657969,-0.046641238,-3.3329008
36513,-0.45226574,-2.6642714,-0.5699295
36545,1.1709431,-1.1403974,-0.79885757
208422,0.42102998,-0.8900093,-1.5101712
208293,3.8361213,-4.035616,-1.2154117
40779,-1.0588689,-1.0285723,-3.1994255
168530,5.289196,-8.4584875,-5.3655066
15686,0.61007833,-3.623805,-2.4365115
209058,4.5771627,-6.345193,-4.017687
214803,0.46924993,-0.1044084,-2.646486
23171,2.901405,-2.9691453,-4.1622133
6723,3.1542058,-2.8861008,-1.706265
208980,7.4735365,-7.1135297,-7.832821
31648,0.7998315,-1.3297195,-1.1795678
48949,-4.4615164,0.82424545,-2.6993995
36533,3.6793478,-4.8572593,-2.8224466
11783,1.8063698,-1.4332185,-1.4275286
46518,0.6428771,-0.9749389,-1.0788686
46495,2.515893,-4.2811103,-2.9454522
208314,0.41358387,0.13458687,-1.1428301
208396,-2.5106344,-1.4488335,-0.11985481
49303,2.575713,-2.5644822,-4.81875
49269,0.89985096,-3.6680098,0.80803174
15218,2.963183,-2.201311,-5.971002
4246,2.5670676,-11.551294,-5.2557273
65802,1.9739537,-1.8659213,-1.7759824
168562,1.0038822,0.4121958,-10.251072
12083,-1.1265415,0.48056203,-0.78992355
46491,2.7177706,-2.7930102,-2.5855312
49318,0.16218933,-0.6932114,-1.893177
34812,0.68668306,-0.09405361,-0.668284
17284,-2.5106344,-1.4488335,-0.11985481
168636,-1.8053141,-0.08242104,-0.29363087
65779,7.9377427,-7.029561,-5.3972898
168635,-0.6189871,-0.24875435,-4.5087175
34830,15.218963,-21.677187,-16.526432
214845,0.5520746,-0.10517346,-0.59541404
36567,0.26088655,-0.31998566,-0.90210986
5881,9.292859,-14.723299,-9.725188
13225,0.3343882,-0.92602,-0.7217036
40782,-1.5044758,-2.383437,-11.931251
208318,0.28156403,0.10796959,-2.2820163
13226,0.64529854,-0.94273436,-1.072732
208300,0.87416154,0.7810423,-4.1428757
208434,3.1912777,-3.4272754,-3.044305
122242,0.86320555,-0.45657396,-0.8530941
47451,3.0524774,-6.22928,-12.764071
208224,2.1756191,-4.737611,-4.0720444
214814,0.8099838,-1.1255634,-0.5891126
50439,5.2666006,-5.244222,-5.1300344
214826,1.1287538,-2.440034,-1.1212034
46477,3.6352508,-3.3781316,-4.7073965
47439,2.9846168,-5.581012,-3.107692
208200,1.5942898,-1.949303,-1.187604
51854,4.597846,-3.8846014,-4.217042
49297,-0.5912775,0.023570769,-2.9290109
24170,1.3263336,-0.99522233,-1.3868437
34798,6.656387,-16.171246,-4.370195
208265,3.2644749,-2.6522036,-2.627015
11777,1.125627,-3.1446893,-1.8296475
208320,3.7754092,-5.6026483,-1.169863
51872,0.053263545,-0.35956922,-2.744369
5880,0.20090201,-1.7433375,-4.838292
24173,-0.23670006,-0.9780441,-0.29579884
208285,-0.44512284,-1.2028215,-1.3494146
214892,-0.5518117,-1.069555,0.60953695
46503,1.5955021,-0.5609741,-2.6155276
168537,1.6547323,-1.1191797,-3.7142334
214844,-0.46881902,0.29374668,-1.5868549
34804,2.9317715,-1.7601167,-6.328231
47436,1.5438876,-1.7104025,-2.9767501
34793,-4.5253825,-13.6210985,-4.89195
168571,1.4198906,-1.0449075,-4.8779035
214824,1.2828174,-0.07418024,-3.9067771
23172,1.1640315,-2.9628627,0.07180089
214838,2.3679862,-2.3118386,-1.4039104
208412,5.0111,-5.0756497,-3.0183806
208313,0.649426,-2.3918996,-1.9810486
34831,3.312214,-6.665272,-4.253553
36542,-0.5741354,-0.29495278,0.6361664
15682,1.2783792,-4.1199007,-2.691529
168644,0.758358,-4.268043,-8.453192
65794,2.689165,-0.6331316,-5.0924973
208424,1.6856016,-1.4840925,-3.3930295
50446,-2.7240894,2.3136427,-2.345538
15663,1.783093,-2.7341862,-2.6990755
49252,1.6466693,-0.6429679,-4.1060014
122245,-2.041244,-4.421175,-1.3620431
208427,1.2884722,-1.894119,-4.284395
208323,4.0492167,-3.4465485,-1.1039351
208346,1.0185294,-4.2663174,-3.0128853
208202,2.4733887,-2.9230902,-2.565594
65808,-5.8958507,1.0399498,-6.231004
208227,2.0980196,-1.2998064,-2.432019
10556,0.5584371,0.5643906,-4.6243
19609,0.81923157,-2.9722764,-7.470558
168595,1.6960863,-3.0859742,-5.1344585
168599,2.3590713,0.0721714,-9.643286
168536,4.4364476,-5.757298,-3.2957428
46489,3.531412,-2.4810724,-4.958239
15217,1.2310617,-0.6275885,-2.7774165
209063,2.3522668,-1.4244947,-3.0300705
208983,2.1399007,-2.4333622,-5.2354703
208973,1.5158653,-0.16735771,-2.4843924
51904,2.4251394,-3.0924907,-1.8102901
19602,-5.6738358,-10.221392,-22.010153
168633,0.5888673,-3.159108,-1.1937151
31638,2.407845,-3.4136026,-1.1329951
208294,1.3776166,-3.1821182,-1.1000049
168575,3.7754092,-5.6026483,-1.169863
19695,3.9733903,-5.9747505,-2.2891188
122170,1.8067482,-1.4042398,-2.332713
168613,-0.162135,-0.9826214,-0.8951309
214822,2.229927,-2.1765995,-1.8558669
65800,4.0031624,-4.1095133,-3.0645325
15488,2.5140786,-1.8359181,-1.7011404
208411,1.567761,-2.594099,-2.585042
208333,2.5416913,-1.5834069,-1.9183004
34790,11.606154,-18.308422,-12.713283
46480,0.40770498,0.19938242,-2.9001083
12781,-0.8508973,-1.161731,-6.681646
47467,0.7264589,-0.1650168,-1.11378
208199,1.4380412,-1.9892298,-0.9907801
209085,-0.05671984,1.7062287,-5.725962
214793,0.58830756,-0.8835295,-0.36756897
122199,1.3158162,-2.527189,-0.82556844
214794,0.48090598,-1.9349556,-0.2795754
122177,4.9588475,-4.5260696,-6.040972
40785,15.896595,-16.178448,-38.531193
15661,1.3186193,-1.891928,-1.5558159
214853,2.7604449,-2.3530965,-0.8944189
49254,-2.9854488,0.9405835,-0.19853228
214834,2.0418367,-1.60072,-1.572851
214816,3.5250185,-4.427729,-3.3850467
6159,-1.066793,-1.9229476,-6.3211846
23185,-0.52315533,0.12079636,-1.0699704
46499,1.1025387,-1.526624,-2.82949
4245,2.277273,-1.9873196,-9.866124
47454,0.5040461,-0.5882426,-0.14243191
214788,1.46538,-0.68678284,-2.50427
122190,4.312126,-4.384973,-4.502376
19610,3.3389075,-6.533951,-1.4666094
15658,1.3610554,-3.9492574,-3.1001997
